Player,ID,MVP,SB_MVP,SB_WIN,OPOY,DPOY,OROY,DROY,First_AP,Second_AP,Pro_Bowl
Charles Clay,2011174,0,0,0,0,0,0,0,0,0,0
Byron Stingily,2011175,0,0,0,0,0,0,0,0,0,0
Dwayne Harris,2011176,0,0,0,0,0,0,0,0,0,1
Evan Royster,2011177,0,0,0,0,0,0,0,0,0,0
Aldrick Robinson,2011178,0,0,0,0,0,0,0,0,0,0
Caleb Schlauderaff,2011179,0,0,0,0,0,0,0,0,0,0
Tyrod Taylor,2011180,0,0,1,0,0,0,0,0,0,1
Richard Gordon,2011181,0,0,0,0,0,0,0,0,0,0
Ronald Johnson,2011182,0,0,0,0,0,0,0,0,0,0
Jordan Todman,2011183,0,0,0,0,0,0,0,0,0,0
David Carter,2011184,0,0,0,0,0,0,0,0,0,0
Greg Jones,2011185,0,0,1,0,0,0,0,0,0,0
D J Smith,2011186,0,0,0,0,0,0,0,0,0,0
Allen Bradford,2011187,0,0,0,0,0,0,0,0,0,0
Chris L Rucker,2011188,0,0,0,0,0,0,0,0,0,0
Mike Mohamed,2011189,0,0,0,0,0,0,0,0,0,0
Colin Jones,2011190,0,0,0,0,0,0,0,0,0,0
Jason Kelce,2011191,0,0,1,0,0,0,0,6,0,7
Matt Bosher,2011192,0,0,0,0,0,0,0,0,0,0
Brian Rolle,2011193,0,0,0,0,0,0,0,0,0,0
Markell Carter,2011194,0,0,0,0,0,0,0,0,0,0
J T Thomas,2011195,0,0,0,0,0,0,0,0,0,0
Keith Williams,2011196,0,0,0,0,0,0,0,0,0,0
Ricky Elmore,2011197,0,0,0,0,0,0,0,0,0,0
Tyler Sash,2011198,0,0,1,0,0,0,0,0,0,0
Jerrell Powe,2011199,0,0,0,0,0,0,0,0,0,0
Ross Homan,2011200,0,0,0,0,0,0,0,0,0,0
Stephen Schilling,2011201,0,0,0,0,0,0,0,0,0,0
Jacquian Williams,2011202,0,0,1,0,0,0,0,0,0,0
Zack Williams,2011203,0,0,0,0,0,0,0,0,0,0
Virgil Green,2011204,0,0,1,0,0,0,0,0,0,0
Lazarius Levingston,2011205,0,0,0,0,0,0,0,0,0,0
Justin Rogers,2011206,0,0,0,0,0,0,0,0,0,0
Korey Lindsey,2011207,0,0,0,0,0,0,0,0,0,0
Greg McElroy,2011208,0,0,0,0,0,0,0,0,0,0
Johnny Culbreath,2011209,0,0,0,0,0,0,0,0,0,0
AndrewJackson,2011210,0,0,0,0,0,0,0,0,0,0
Bruce Miller,2011211,0,0,0,0,0,0,0,0,0,0
Zach Clayton,2011212,0,0,0,0,0,0,0,0,0,0
Brandyn Thompson,2011213,0,0,0,0,0,0,0,0,0,0
Derek Newton,2011214,0,0,0,0,0,0,0,0,0,0
DAundre Reed,2011215,0,0,0,0,0,0,0,0,0,0
Mikail Baker,2011216,0,0,0,0,0,0,0,0,0,0
Maurice Hurt,2011217,0,0,0,0,0,0,0,0,0,0
Ryan Taylor,2011218,0,0,0,0,0,0,0,0,0,0
Malcolm Williams,2011219,0,0,0,0,0,0,0,0,0,0
Shaun Chapas,2011220,0,0,0,0,0,0,0,0,0,0
DaRel Scott,2011221,0,0,1,0,0,0,0,0,0,0
Anthony Gaitor,2011222,0,0,0,0,0,0,0,0,0,0
Shane Bannon,2011223,0,0,0,0,0,0,0,0,0,0
Markus White,2011224,0,0,0,0,0,0,0,0,0,0
Anthony Allen,2011225,0,0,1,0,0,0,0,0,0,0
Greg Romeus,2011226,0,0,0,0,0,0,0,0,0,0
Scotty McKnight,2011227,0,0,0,0,0,0,0,0,0,0
Jabara Williams,2011228,0,0,0,0,0,0,0,0,0,0
Jonathan Nelson,2011229,0,0,0,0,0,0,0,0,0,0
Cliff Matthews,2011230,0,0,0,0,0,0,0,0,0,0
Frank Kearse,2011231,0,0,0,0,0,0,0,0,0,0
Baron Batch,2011232,0,0,0,0,0,0,0,0,0,0
Lawrence Guy,2011233,0,0,1,0,0,0,0,0,0,0
Andrew Gachkar,2011234,0,0,0,0,0,0,0,0,0,0
Jimmy Wilson,2011235,0,0,0,0,0,0,0,0,0,0
Stephen Burton,2011236,0,0,0,0,0,0,0,0,0,0
Greg Lloyd Jr,2011237,0,0,0,0,0,0,0,0,0,0
Daniel Hardy,2011238,0,0,0,0,0,0,0,0,0,0
Mike Person,2011239,0,0,0,0,0,0,0,0,0,0
Stanley Havili,2011240,0,0,0,0,0,0,0,0,0,0
David Ausberry,2011241,0,0,0,0,0,0,0,0,0,0
Malcolm Smith,2011242,0,1,1,0,0,0,0,0,0,0
Nate Bussey,2011243,0,0,0,0,0,0,0,0,0,0
Lee Ziemba,2011244,0,0,0,0,0,0,0,0,0,0
Michael Jasper,2011245,0,0,0,0,0,0,0,0,0,0
Jay Finley,2011246,0,0,0,0,0,0,0,0,0,0
Jeremy Beal,2011247,0,0,0,0,0,0,0,0,0,0
Eric Hagg,2011248,0,0,0,0,0,0,0,0,0,0
DeMarco Sampson,2011249,0,0,0,0,0,0,0,0,0,0
CurtisHolcomb,2011250,0,0,0,0,0,0,0,0,0,0
Tommie Campbell,2011251,0,0,0,0,0,0,0,0,0,0
Bill Nagy,2011252,0,0,0,0,0,0,0,0,0,0
Chris Neild,2011253,0,0,0,0,0,0,0,0,0,0
Cheta Ozougwu,2011254,0,0,0,0,0,0,0,0,0,0
Andrew Luck,2012001,0,0,0,0,0,0,0,0,0,4
Robert Griffin III,2012002,0,0,0,0,0,1,0,0,0,1
Trent Richardson,2012003,0,0,0,0,0,0,0,0,0,0
Matt Kalil,2012004,0,0,0,0,0,0,0,0,0,1
Justin Blackmon,2012005,0,0,0,0,0,0,0,0,0,0
Morris Claiborne,2012006,0,0,1,0,0,0,0,0,0,0
Mark Barron,2012007,0,0,0,0,0,0,0,0,0,0
Ryan Tannehill,2012008,0,0,0,0,0,0,0,0,0,1
Luke Kuechly,2012009,0,0,0,0,1,0,1,5,2,7
Stephon Gilmore,2012010,0,0,1,0,1,0,0,2,0,5
Dontari Poe,2012011,0,0,0,0,0,0,0,0,1,2
Fletcher Cox,2012012,0,0,1,0,0,0,0,0,3,6
Michael Floyd,2012013,0,0,1,0,0,0,0,0,0,0
Michael Brockers,2012014,0,0,0,0,0,0,0,0,0,0
Bruce Irvin,2012015,0,0,1,0,0,0,0,0,0,0
Quinton Coples,2012016,0,0,0,0,0,0,0,0,0,0
Dre Kirkpatrick,2012017,0,0,0,0,0,0,0,0,0,0
Melvin Ingram,2012018,0,0,0,0,0,0,0,0,0,3
Shea McClellin,2012019,0,0,1,0,0,0,0,0,0,0
Kendall Wright,2012020,0,0,0,0,0,0,0,0,0,0
Chandler Jones,2012021,0,0,1,0,0,0,0,2,0,4
Brandon Weeden,2012022,0,0,0,0,0,0,0,0,0,0
Riley Reiff,2012023,0,0,0,0,0,0,0,0,0,0
David DeCastro,2012024,0,0,0,0,0,0,0,2,1,6
Donta Hightower,2012025,0,0,3,0,0,0,0,0,1,2
Whitney Mercilus,2012026,0,0,0,0,0,0,0,0,1,0
Kevin Zeitler,2012027,0,0,0,0,0,0,0,0,0,1
Nick Perry,2012028,0,0,0,0,0,0,0,0,0,0
Harrison Smith,2012029,0,0,0,0,0,0,0,1,1,6
A J Jenkins,2012030,0,0,0,0,0,0,0,0,0,0
Doug Martin,2012031,0,0,0,0,0,0,0,1,0,2
David Wilson,2012032,0,0,0,0,0,0,0,0,1,0
Brian Quick,2012033,0,0,0,0,0,0,0,0,0,0
Coby Fleener,2012034,0,0,0,0,0,0,0,0,0,0
Courtney Upshaw,2012035,0,0,1,0,0,0,0,0,0,0
Derek Wolfe,2012036,0,0,1,0,0,0,0,0,0,0
Mitchell Schwartz,2012037,0,0,1,0,0,0,0,1,3,0
Andre Branch,2012038,0,0,0,0,0,0,0,0,0,0
Janoris Jenkins,2012039,0,0,0,0,0,0,0,0,1,1
Amini Silatolu,2012040,0,0,0,0,0,0,0,0,0,0
Cordy Glenn,2012041,0,0,0,0,0,0,0,0,0,0
Jonathan Martin,2012042,0,0,0,0,0,0,0,0,0,0
Stephen Hill,2012043,0,0,0,0,0,0,0,0,0,0
Jeff Allen,2012044,0,0,0,0,0,0,0,0,0,0
Alshon Jeffery,2012045,0,0,1,0,0,0,0,0,0,1
Mychal Kendricks,2012046,0,0,1,0,0,0,0,0,0,0
Bobby Wagner,2012047,0,0,1,0,0,0,0,6,4,9
Tavon Wilson,2012048,0,0,1,0,0,0,0,0,0,0
Kendall Reyes,2012049,0,0,0,0,0,0,0,0,0,0
Isaiah Pead,2012050,0,0,0,0,0,0,0,0,0,0
Jerel Worthy,2012051,0,0,0,0,0,0,0,0,0,0
Zach Brown,2012052,0,0,0,0,0,0,0,0,1,1
Devon Still,2012053,0,0,0,0,0,0,0,0,0,0
Ryan Broyles,2012054,0,0,0,0,0,0,0,0,0,0
Peter Konz,2012055,0,0,0,0,0,0,0,0,0,0
Mike Adams,2012056,0,0,0,0,0,0,0,0,0,0
Brock Osweiler,2012057,0,0,1,0,0,0,0,0,0,0
Lavonte David,2012058,0,0,1,0,0,0,0,1,2,1
Vinny Curry,2012059,0,0,1,0,0,0,0,0,0,0
Kelechi Osemele,2012060,0,0,1,0,0,0,0,1,0,2
LaMichael James,2012061,0,0,0,0,0,0,0,0,0,0
Casey Hayward,2012062,0,0,0,0,0,0,0,0,2,2
Rueben Randle,2012063,0,0,0,0,0,0,0,0,0,0
Dwayne Allen,2012064,0,0,1,0,0,0,0,0,0,0
Trumaine Johnson,2012065,0,0,0,0,0,0,0,0,0,0
Josh Robinson,2012066,0,0,0,0,0,0,0,0,0,0
Ronnie Hillman,2012067,0,0,1,0,0,0,0,0,0,0
DeVier Posey,2012068,0,0,0,0,0,0,0,0,0,0
T J Graham,2012069,0,0,0,0,0,0,0,0,0,0
Bryan Anger,2012070,0,0,0,0,0,0,0,0,2,2
Josh LeRibeus,2012071,0,0,0,0,0,0,0,0,0,0
Olivier Vernon,2012072,0,0,0,0,0,0,0,0,1,1
Brandon Taylor,2012073,0,0,0,0,0,0,0,0,0,0
Donald Stephenson,2012074,0,0,0,0,0,0,0,0,0,0
Russell Wilson,2012075,0,0,1,0,0,0,0,0,1,9
Brandon Brooks,2012076,0,0,1,0,0,0,0,0,0,3
Demario Davis,2012077,0,0,0,0,0,0,0,1,4,2
Michael Egnew,2012078,0,0,0,0,0,0,0,0,0,0
Brandon Hardin,2012079,0,0,0,0,0,0,0,0,0,0
Jamell Fleming,2012080,0,0,0,0,0,0,0,0,0,0
Tyrone Crawford,2012081,0,0,0,0,0,0,0,0,0,0
Mike Martin,2012082,0,0,0,0,0,0,0,0,0,0
Mohamed Sanu,2012083,0,0,0,0,0,0,0,0,0,0
Bernard Pierce,2012084,0,0,1,0,0,0,0,0,0,0
Dwight Bentley,2012085,0,0,0,0,0,0,0,0,0,0
Sean Spence,2012086,0,0,0,0,0,0,0,0,0,0
John Hughes,2012087,0,0,0,0,0,0,0,0,0,0
Nick Foles,2012088,0,1,1,0,0,0,0,0,0,1
Akiem Hicks,2012089,0,0,0,0,0,0,0,0,0,1
Jake Bequette,2012090,0,0,1,0,0,0,0,0,0,0
Lamar Holmes,2012091,0,0,0,0,0,0,0,0,0,0
T Y Hilton,2012092,0,0,0,0,0,0,0,0,0,4
Brandon Thompson,2012093,0,0,0,0,0,0,0,0,0,0
Jayron Hosley,2012094,0,0,0,0,0,0,0,0,0,0
Tony Bergstrom,2012095,0,0,0,0,0,0,0,0,0,0
Chris Givens,2012096,0,0,0,0,0,0,0,0,0,0
Lamar Miller,2012097,0,0,0,0,0,0,0,0,0,1
Gino Gradkowski,2012098,0,0,1,0,0,0,0,0,0,0
Ben Jones,2012099,0,0,0,0,0,0,0,0,0,1
Travis Benjamin,2012100,0,0,0,0,0,0,0,0,0,0
Omar Bolden,2012101,0,0,1,0,0,0,0,0,0,0
Kirk Cousins,2012102,0,0,0,0,0,0,0,0,0,4
Frank Alexander,2012103,0,0,0,0,0,0,0,0,0,0
Joe Adams,2012104,0,0,0,0,0,0,0,0,0,0
Nigel Bradham,2012105,0,0,1,0,0,0,0,0,0,0
Robert Turbin,2012106,0,0,1,0,0,0,0,0,0,0
Devon Wylie,2012107,0,0,0,0,0,0,0,0,0,0
Philip Blake,2012108,0,0,0,0,0,0,0,0,0,0
Alameda Taamu,2012109,0,0,0,0,0,0,0,0,0,0
Ladarius Green,2012110,0,0,0,0,0,0,0,0,0,0
Evan Rodriguez,2012111,0,0,0,0,0,0,0,0,0,0
Bobby Massie,2012112,0,0,0,0,0,0,0,0,0,0
Kyle Wilber,2012113,0,0,0,0,0,0,0,0,0,0
Jaye Howard,2012114,0,0,0,0,0,0,0,0,0,0
Coty Sensabaugh,2012115,0,0,0,0,0,0,0,0,0,0
Orson Charles,2012116,0,0,0,0,0,0,0,0,0,0
Joe Looney,2012117,0,0,0,0,0,0,0,0,0,0
Jarius Wright,2012118,0,0,0,0,0,0,0,0,0,0
Keenan Robinson,2012119,0,0,0,0,0,0,0,0,0,0
JamesMichael Johnson,2012120,0,0,0,0,0,0,0,0,0,0
Keshawn Martin,2012121,0,0,0,0,0,0,0,0,0,0
Nick Toon,2012122,0,0,0,0,0,0,0,0,0,0
Brandon Boykin,2012123,0,0,0,0,0,0,0,0,0,0
Ron Brooks,2012124,0,0,0,0,0,0,0,0,0,0
Ronnell Lewis,2012125,0,0,0,0,0,0,0,0,0,0
Jared Crick,2012126,0,0,0,0,0,0,0,0,0,0
Adrien Robinson,2012127,0,0,0,0,0,0,0,0,0,0
Rhett Ellison,2012128,0,0,0,0,0,0,0,0,0,0
Miles Burris,2012129,0,0,0,0,0,0,0,0,0,0
Christian Thompson,2012130,0,0,1,0,0,0,0,0,0,0
Brandon Mosley,2012131,0,0,0,0,0,0,0,0,0,0
Mike Daniels,2012132,0,0,0,0,0,0,0,0,0,1
Jerron McMillian,2012133,0,0,0,0,0,0,0,0,0,0
Greg Childs,2012134,0,0,0,0,0,0,0,0,0,0
Matt Johnson,2012135,0,0,0,0,0,0,0,0,0,0
Josh Chapman,2012136,0,0,0,0,0,0,0,0,0,0
Malik Jackson,2012137,0,0,1,0,0,0,0,0,0,1
Tahir Whitehead,2012138,0,0,0,0,0,0,0,0,0,0
Robert Blanton,2012139,0,0,0,0,0,0,0,0,0,0
Najee Goode,2012140,0,0,1,0,0,0,0,0,0,0
Adam Gettis,2012141,0,0,0,0,0,0,0,0,0,0
Brandon Marshall,2012142,0,0,1,0,0,0,0,0,0,0
Josh Norman,2012143,0,0,0,0,0,0,0,1,0,1
Zebrie Sanders,2012144,0,0,0,0,0,0,0,0,0,0
Taylor Thompson,2012145,0,0,0,0,0,0,0,0,0,0
DeQuan Menzie,2012146,0,0,0,0,0,0,0,0,0,0
Tank Carder,2012147,0,0,0,0,0,0,0,0,0,0
Chris Greenwood,2012148,0,0,0,0,0,0,0,0,0,0
Johnnie Troutman,2012149,0,0,0,0,0,0,0,0,0,0
Rokevious Watkins,2012150,0,0,0,0,0,0,0,0,0,0
Senio Kelemete,2012151,0,0,0,0,0,0,0,0,0,0
Danny Coale,2012152,0,0,0,0,0,0,0,0,0,0
Dennis Kelly,2012153,0,0,0,0,0,0,0,0,0,0
Korey Toomer,2012154,0,0,1,0,0,0,0,0,0,0
Josh Kaddu,2012155,0,0,0,0,0,0,0,0,0,0
Shaun Prater,2012156,0,0,0,0,0,0,0,0,0,0
Bradie Ewing,2012157,0,0,0,0,0,0,0,0,0,0
Jack Crawford,2012158,0,0,0,0,0,0,0,0,0,0
Chris Rainey,2012159,0,0,0,0,0,0,0,0,0,0
Ryan Miller,2012160,0,0,0,0,0,0,0,0,0,0
Randy Bullock,2012161,0,0,0,0,0,0,0,0,0,0
Corey White,2012162,0,0,0,0,0,0,0,0,0,0
Terrell Manning,2012163,0,0,0,0,0,0,0,0,0,0
Jonathan Massaquoi,2012164,0,0,0,0,0,0,0,0,0,0
Darius Fleming,2012165,0,0,1,0,0,0,0,0,0,0
Marvin Jones,2012166,0,0,0,0,0,0,0,0,0,0
George Iloka,2012167,0,0,0,0,0,0,0,0,0,0
Juron Criner,2012168,0,0,0,0,0,0,0,0,0,0
Asa Jackson,2012169,0,0,1,0,0,0,0,0,0,0
Vick Ballard,2012170,0,0,0,0,0,0,0,0,0,0
Greg Zuerlein,2012171,0,0,0,0,0,0,0,1,0,1
Jeremy Lane,2012172,0,0,1,0,0,0,0,0,0,0
Alfred Morris,2012173,0,0,0,0,0,0,0,0,1,2
Keith Tandy,2012174,0,0,1,0,0,0,0,0,0,0
Blair Walsh,2012175,0,0,0,0,0,0,0,1,0,1
Mike Harris,2012176,0,0,0,0,0,0,0,0,0,0
Justin Bethel,2012177,0,0,0,0,0,0,0,2,0,3
Mark Asper,2012178,0,0,0,0,0,0,0,0,0,0
Andrew Tiller,2012179,0,0,0,0,0,0,0,0,0,0
Trenton Robinson,2012180,0,0,0,0,0,0,0,0,0,0
Winston Guy,2012181,0,0,0,0,0,0,0,0,0,0
Cyrus Gray,2012182,0,0,0,0,0,0,0,0,0,0
BJ Cunningham,2012183,0,0,0,0,0,0,0,0,0,0
Isaiah Frey,2012184,0,0,0,0,0,0,0,0,0,0
Ryan Lindley,2012185,0,0,0,0,0,0,0,0,0,0
James Hanna,2012186,0,0,0,0,0,0,0,0,0,0
Josh Bush,2012187,0,0,1,0,0,0,0,0,0,0
Danny Trevathan,2012188,0,0,1,0,0,0,0,0,0,0
Christo Bilukidi,2012189,0,0,0,0,0,0,0,0,0,0
Markelle Martin,2012190,0,0,0,0,0,0,0,0,0,0
Dan Herron,2012191,0,0,0,0,0,0,0,0,0,0
Charles Mitchell,2012192,0,0,0,0,0,0,0,0,0,0
Tom Compton,2012193,0,0,0,0,0,0,0,0,0,0
Marvin McNutt,2012194,0,0,0,0,0,0,0,0,0,0
Nick Mondek,2012195,0,0,0,0,0,0,0,0,0,0
Jonte Green,2012196,0,0,0,0,0,0,0,0,0,0
Nate Ebner,2012197,0,0,3,0,0,0,0,0,0,0
Tommy Streeter,2012198,0,0,1,0,0,0,0,0,0,0
Jason Slowey,2012199,0,0,0,0,0,0,0,0,0,0
Brandon Washington,2012200,0,0,0,0,0,0,0,0,0,0
Matt McCants,2012201,0,0,0,0,0,0,0,0,0,0
Terrance Ganaway,2012202,0,0,0,0,0,0,0,0,0,0
Robert Griffin,2012203,0,0,0,0,0,0,0,0,0,0
Emmanuel Acho,2012204,0,0,0,0,0,0,0,0,0,0
Billy Winn,2012205,0,0,0,0,0,0,0,0,0,0
LaVon Brazill,2012206,0,0,0,0,0,0,0,0,0,0
Brad Nortman,2012207,0,0,0,0,0,0,0,0,0,0
Justin Anderson,2012208,0,0,0,0,0,0,0,0,0,0
AaronBrown,2012209,0,0,0,0,0,0,0,0,0,0
Audie Cole,2012210,0,0,0,0,0,0,0,0,0,0
Scott Solomon,2012211,0,0,0,0,0,0,0,0,0,0
Michael Smith,2012212,0,0,0,0,0,0,0,0,0,0
Richard Crawford,2012213,0,0,0,0,0,0,0,0,0,0
TimFugger,2012214,0,0,0,0,0,0,0,0,0,0
Kheeston Randall,2012215,0,0,0,0,0,0,0,0,0,0
D J Campbell,2012216,0,0,0,0,0,0,0,0,0,0
Jordan Bernstine,2012217,0,0,0,0,0,0,0,0,0,0
Jerome Long,2012218,0,0,0,0,0,0,0,0,0,0
Trevor Guyton,2012219,0,0,0,0,0,0,0,0,0,0
Greg McCoy,2012220,0,0,0,0,0,0,0,0,0,0
Nate Potter,2012221,0,0,0,0,0,0,0,0,0,0
Caleb McSurdy,2012222,0,0,0,0,0,0,0,0,0,0
Travis Lewis,2012223,0,0,0,0,0,0,0,0,0,0
Alfonzo Dennard,2012224,0,0,1,0,0,0,0,0,0,0
J R Sweezy,2012225,0,0,1,0,0,0,0,0,0,0
David Molk,2012226,0,0,0,0,0,0,0,0,0,0
Rishard Matthews,2012227,0,0,0,0,0,0,0,0,0,0
Jeris Pendleton,2012228,0,0,0,0,0,0,0,0,0,0
Bryce Brown,2012229,0,0,0,0,0,0,0,0,0,0
Nathan Stupar,2012230,0,0,0,0,0,0,0,0,0,0
Toney Clemons,2012231,0,0,0,0,0,0,0,0,0,0
Greg Scruggs,2012232,0,0,2,0,0,0,0,0,0,0
Drake Dunsmore,2012233,0,0,0,0,0,0,0,0,0,0
Marcel Jones,2012234,0,0,0,0,0,0,0,0,0,0
Jeremy Ebert,2012235,0,0,0,0,0,0,0,0,0,0
DeAngelo Tyson,2012236,0,0,1,0,0,0,0,0,0,0
Cam Johnson,2012237,0,0,0,0,0,0,0,0,0,0
Junior Hemingway,2012238,0,0,0,0,0,0,0,0,0,0
Markus Kuhn,2012239,0,0,0,0,0,0,0,0,0,0
David Paulson,2012240,0,0,0,0,0,0,0,0,0,0
Andrew Datko,2012241,0,0,0,0,0,0,0,0,0,0
Antonio Allen,2012242,0,0,0,0,0,0,0,0,0,0
B J Coleman,2012243,0,0,0,0,0,0,0,0,0,0
Jordan White,2012244,0,0,0,0,0,0,0,0,0,0
Trevin Wade,2012245,0,0,0,0,0,0,0,0,0,0
Terrence Frederick,2012246,0,0,0,0,0,0,0,0,0,0
Brad Smelley,2012247,0,0,0,0,0,0,0,0,0,0
Kelvin Beachum,2012248,0,0,0,0,0,0,0,0,0,0
Travian Robertson,2012249,0,0,0,0,0,0,0,0,0,0
Edwin Baker,2012250,0,0,0,0,0,0,0,0,0,0
John Potter,2012251,0,0,0,0,0,0,0,0,0,0
Daryl Richardson,2012252,0,0,0,0,0,0,0,0,0,0
Chandler Harnish,2012253,0,0,0,0,0,0,0,0,0,0
Eric Fisher,2013001,0,0,1,0,0,0,0,0,0,2
Luke Joeckel,2013002,0,0,0,0,0,0,0,0,0,0
Dion Jordan,2013003,0,0,0,0,0,0,0,0,0,0
Lane Johnson,2013004,0,0,1,0,0,0,0,2,2,5
Ezekiel Ansah,2013005,0,0,0,0,0,0,0,0,1,1
Barkevious Mingo,2013006,0,0,1,0,0,0,0,0,0,0
Jonathan Cooper,2013007,0,0,0,0,0,0,0,0,0,0
Tavon Austin,2013008,0,0,0,0,0,0,0,0,0,0
Dee Milliner,2013009,0,0,0,0,0,0,0,0,0,0
Chance Warmack,2013010,0,0,1,0,0,0,0,0,0,0
D J Fluker,2013011,0,0,0,0,0,0,0,0,0,0
D J Hayden,2013012,0,0,0,0,0,0,0,0,0,0
Sheldon Richardson,2013013,0,0,0,0,0,0,1,0,0,1
Star Lotulelei,2013014,0,0,0,0,0,0,0,0,0,0
Kenny Vaccaro,2013015,0,0,0,0,0,0,0,0,0,0
EJ Manuel,2013016,0,0,0,0,0,0,0,0,0,0
Jarvis Jones,2013017,0,0,0,0,0,0,0,0,0,0
Eric Reid,2013018,0,0,0,0,0,0,0,0,0,1
Justin Pugh,2013019,0,0,0,0,0,0,0,0,0,0
Kyle Long,2013020,0,0,0,0,0,0,0,0,1,3
Tyler Eifert,2013021,0,0,0,0,0,0,0,0,0,1
Desmond Trufant,2013022,0,0,0,0,0,0,0,0,0,1
Sharrif Floyd,2013023,0,0,0,0,0,0,0,0,0,0
Björn Werner,2013024,0,0,0,0,0,0,0,0,0,0
Xavier Rhodes,2013025,0,0,0,0,0,0,0,1,1,3
Datone Jones,2013026,0,0,0,0,0,0,0,0,0,0
DeAndre Hopkins,2013027,0,0,0,0,0,0,0,3,2,5
Sylvester Williams,2013028,0,0,1,0,0,0,0,0,0,0
Cordarrelle Patterson,2013029,0,0,1,0,0,0,0,4,3,4
Alec Ogletree,2013030,0,0,0,0,0,0,0,0,1,0
Travis Frederick,2013031,0,0,0,0,0,0,0,1,2,5
Matt Elam,2013032,0,0,0,0,0,0,0,0,0,0
Johnathan Cyprien,2013033,0,0,0,0,0,0,0,0,0,0
Justin Hunter,2013034,0,0,0,0,0,0,0,0,0,0
Zach Ertz,2013035,0,0,1,0,0,0,0,0,0,3
Darius Slay,2013036,0,0,0,0,0,0,0,1,0,6
Giovani Bernard,2013037,0,0,0,0,0,0,0,0,0,0
Manti Teo,2013038,0,0,0,0,0,0,0,0,0,0
Geno Smith,2013039,0,0,0,0,0,0,0,0,0,2
Tank Carradine,2013040,0,0,0,0,0,0,0,0,0,0
Robert Woods,2013041,0,0,1,0,0,0,0,0,0,0
Menelik Watson,2013042,0,0,0,0,0,0,0,0,0,0
Johnthan Banks,2013043,0,0,0,0,0,0,0,0,0,0
Kawann Short,2013044,0,0,0,0,0,0,0,0,1,2
Kevin Minter,2013045,0,0,1,0,0,0,0,0,0,0
Kiko Alonso,2013046,0,0,0,0,0,0,1,0,0,0
Gavin Escobar,2013047,0,0,0,0,0,0,0,0,0,0
LeVeon Bell,2013048,0,0,0,0,0,0,0,1,2,3
Johnathan Hankins,2013049,0,0,0,0,0,0,0,0,0,0
Jonathan Bostic,2013050,0,0,0,0,0,0,0,0,0,0
David Amerson,2013051,0,0,0,0,0,0,0,0,0,0
Jamie Collins,2013052,0,0,1,0,0,0,0,0,1,1
Margus Hunt,2013053,0,0,0,0,0,0,0,0,0,0
Jamar Taylor,2013054,0,0,0,0,0,0,0,0,0,0
Vance McDonald,2013055,0,0,0,0,0,0,0,0,0,0
Arthur Brown,2013056,0,0,0,0,0,0,0,0,0,0
D J Swearinger,2013057,0,0,0,0,0,0,0,0,0,0
Montee Ball,2013058,0,0,0,0,0,0,0,0,0,0
Aaron Dobson,2013059,0,0,1,0,0,0,0,0,0,0
Robert Alford,2013060,0,0,0,0,0,0,0,0,0,0
Eddie Lacy,2013061,0,0,0,0,0,1,0,0,1,1
Christine Michael,2013062,0,0,1,0,0,0,0,0,0,0
Travis Kelce,2013063,0,0,3,0,0,0,0,4,3,9
Dwayne Gratz,2013064,0,0,0,0,0,0,0,0,0,0
Larry Warford,2013065,0,0,0,0,0,0,0,0,0,3
Sio Moore,2013066,0,0,0,0,0,0,0,0,0,0
Bennie Logan,2013067,0,0,0,0,0,0,0,0,0,0
Leon McFadden,2013068,0,0,0,0,0,0,0,0,0,0
Tyrann Mathieu,2013069,0,0,1,0,0,0,0,3,1,3
Blidi WrehWilson,2013070,0,0,0,0,0,0,0,0,0,0
T J McDonald,2013071,0,0,0,0,0,0,0,0,0,0
Brian Winters,2013072,0,0,0,0,0,0,0,0,0,0
Mike Glennon,2013073,0,0,0,0,0,0,0,0,0,0
Terrance Williams,2013074,0,0,0,0,0,0,0,0,0,0
Terron Armstead,2013075,0,0,0,0,0,0,0,0,1,5
Keenan Allen,2013076,0,0,0,0,0,0,0,0,0,6
Dallas Thomas,2013077,0,0,0,0,0,0,0,0,0,0
Marquise Goodwin,2013078,0,0,0,0,0,0,0,0,0,0
Markus Wheaton,2013079,0,0,0,0,0,0,0,0,0,0
J J Wilcox,2013080,0,0,0,0,0,0,0,0,0,0
Damontre Moore,2013081,0,0,0,0,0,0,0,0,0,0
John Jenkins,2013082,0,0,0,0,0,0,0,0,0,0
Logan Ryan,2013083,0,0,2,0,0,0,0,0,0,0
Shawn Williams,2013084,0,0,0,0,0,0,0,0,0,0
Jordan Reed,2013085,0,0,0,0,0,0,0,0,0,1
Hugh Thornton,2013086,0,0,0,0,0,0,0,0,0,0
Jordan Hill,2013087,0,0,1,0,0,0,0,0,0,0
Corey Lemonier,2013088,0,0,0,0,0,0,0,0,0,0
Brennan Williams,2013089,0,0,0,0,0,0,0,0,0,0
Kayvon Webster,2013090,0,0,1,0,0,0,0,0,0,0
Duron Harmon,2013091,0,0,3,0,0,0,0,0,0,0
Stedman Bailey,2013092,0,0,0,0,0,0,0,0,0,0
Will Davis,2013093,0,0,0,0,0,0,0,0,0,0
Brandon Williams,2013094,0,0,1,0,0,0,0,0,0,1
Sam Montgomery,2013095,0,0,0,0,0,0,0,0,0,0
Knile Davis,2013096,0,0,0,0,0,0,0,0,0,0
